state,lga,name_school,latitude_north,longitude_east,ward,number_and_street,code_school,name_type_sector,name_type_location,name_type_school,shift_system_y_n,name_type_water_source,name_type_health_facility,any_classes_held_outside_y_n,shared_facilities_y_n,multi_grade_y_n,name_type_year,male_enrol,female_enrol,total erlrolment
GOMBE,DUKKU,SEBIDU KARI PRIMARY SCHOOL,10.4,10.33,KUNDE,"AT JAURO'S HOUSE, SEBIDU KARI",1160410115,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,114,59,173
GOMBE,DUKKU,SEBIDU WAZIRI,10.43,10.334,KUNDE,"AT JAURO HOUSE, SEBIDU WAZIRI",1160410116,Pre-Primary and Primary,Rural,Regular,No,Well,No Health facility,No,No,No,2020/2021,64,62,126
GOMBE,DUKKU,SEYUM PRIMARY SCHOOL,10.7598313,10.7027118,ZANGE WARD,"ALONG DASHI ROAD DUKKU, SEYUM",1160410117,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,71,32,103
GOMBE,DUKKU,SHABEWA PRIMARY SCHOOL,10.80479,10.77241,DUKKU SOUTH,"ALONG EMIR PALACE  ALKALERI STREET, SHABEWA",1160410118,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,No,No,2020/2021,184,145,329
GOMBE,DUKKU,SHUWE PRIMARY SCHOOL,10.7,10.8,WAZIRI SOUTH,ALONG GOMBE MAIN ROAD OPPOSITE MATERNITY AND CHILD CLINIC,1160410119,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,Health Clinic,No,No,No,2020/2021,100,104,204
GOMBE,DUKKU,SHALLUDI,10.77054,10.79308,WAZIRI SOUTH,ALONG GOMBE ROAD SHALLUDI,1160410120,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,89,69,158
GOMBE,DUKKU,SUKA,10.822206,10.994034,,ALONG BAJOGA ROAD SUKA,1160410121,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,Yes,No,No,2020/2021,177,161,338
GOMBE,DUKKU,TALE,11.00409,10.670033,BAKIN GANUWA,TALE,1160410122,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,Yes,2020/2021,78,68,146
GOMBE,DUKKU,TAMBAJAM,11.0088,10.77,,ALONG MALALA ZAUNE ROAD TAMBAJAM,1160410123,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,124,70,194
GOMBE,DUKKU,TILEL,,,DUKKU NORTH,TILEL,1160410124,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,124,86,210
GOMBE,DUKKU,TIMBU I     PRIMARY SCHOOL,10.902345,10.665864,WURO TALE,ALONG KOGIN DOLE MAYO LAMIDO ROAD,1160410125,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,118,72,190
GOMBE,DUKKU,TIMBU II    PRIMARY SCHOOL,10.1723248,11.647264,WURO TALE,TIMBU II,1160410126,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,84,70,154
GOMBE,DUKKU,TINDA,10.77757,10.891351,WAZIRI NORTH,ALONG SUNKA ROAD TINDA,1160410127,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,Yes,2020/2021,93,70,163
GOMBE,DUKKU,TOGOYEL PRIMARY SCHOOL,10.7685,10.8383,WAZIRI SOUTH,"TOGOYEL, ALONG EMIR'S PALACE ROAD",1160410128,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,47,25,72
GOMBE,DUKKU,TUMPURE PRIMARY SCHOOL,10.710891,10.751342,ZANGE WARD,ALONG DUKKU ALKALERI ROAD,1160410129,Pre-Primary and Primary,Rural,Regular,No,Well,No Health facility,Yes,No,Yes,2020/2021,126,60,186
GOMBE,DUKKU,WOILARE PRIMARY SCHOOL,,,HASHIDU WARD,ALONG MALALA,1160410130,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,No,No,2020/2021,438,367,805
GOMBE,DUKKU,WAKALO PRIMARY SCHOOL,10.75597,10.755875,WAZIRI SOUTH,"WAKALO, BEHIND CENTRAL MOSQUE",1160410131,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,38,39,77
GOMBE,DUKKU,WALOJI MALALA,11.03,10.74,MALALA,ALONG BURARI ROAD,1160410132,Pre-Primary and Primary,Rural,Regular,No,Well,No Health facility,Yes,No,Yes,2020/2021,99,88,187
GOMBE,DUKKU,WALOJI TARA PRIMARY SCHOOL,,,GOMBE ABBA,ALONG DARAZO GOMBE ABBA ROAD,1160410133,Pre-Primary and Primary,Rural,Regular,No,Pipe borne Water,No Health facility,Yes,No,No,2020/2021,86,33,119
GOMBE,DUKKU,WALOWA ARDO,10.4228,10.343,KUNDE,OPPOSITE JAURO'S HOUSE WALOWA ARDO,1160410134,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,120,104,224
GOMBE,DUKKU,WALAMA,10.842363,10.677252,GOMBE ABBA,WALAMA,1160410135,Pre-Primary and Primary,Rural,Regular,No,Well,Health Clinic,No,No,Yes,2020/2021,90,75,165
GOMBE,DUKKU,W/ZANGE,10.582273,10.910747,ZANGE WARD,W/ZANGE,1160410136,Pre-Primary and Primary,Rural,Nomadic (Migrants),No,No Source of Safe Water,No Health facility,No,No,Yes,2020/2021,141,94,235
GOMBE,DUKKU,WEDU KOLE PRIMARY SCHOOL,10.76778,10.77938,DUKKU SOUTH,"NAKUJA, WEDU KOLE",1160410137,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,Yes,No,No,2020/2021,82,74,156
GOMBE,DUKKU,WURO AMALE,10.49959,10.45523,WAZIRI SOUTH,"ALONG INEC ROAD DUKKU, WURO AMALE",1160410138,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,166,130,296
GOMBE,DUKKU,WURO BUNDU PRIMARY SCHOOL,11.017811,10.731562,,"NORTH WESTERN MALALA, WURO BUNDU",1160410139,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,49,64,113
GOMBE,DUKKU,WURO DAMA,10.785918,10.64847,GOMBE ABBA,"ALONG JAURO'S HOUSE, WURO DAMA",1160410140,Pre-Primary and Primary,Rural,Regular,No,Well,No Health facility,Yes,No,No,2020/2021,156,98,254
GOMBE,DUKKU,WURO HAIRE,11.011033,10.87929,JAMARI WARD,"ALONG KALOMA ROAD, WURO HAIRE",1160410141,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,95,36,131
GOMBE,DUKKU,WURO JAURO PRIMARY SCHOOL,10.869252,10.680742,ANGUWAR JAURO,WURO JAURO,1160410142,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,115,116,231
GOMBE,DUKKU,WURO KUDU PRIMARY SCHOOL,10.45901,10.81153,ZANGE WARD,WURO KUDU,1160410143,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,Yes,2020/2021,54,26,80
GOMBE,DUKKU,WURO TALE,11.00937,10.760138,WURO TALE,"ALONG MAYO LAMIDO, DOKORO ROAD",1160410144,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,Yes,No,2020/2021,125,104,229
GOMBE,DUKKU,WURO WAMBAI,10.879949,10.686517,ANGUWAR FADA,WURO WAMBAI,1160410145,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,77,49,126
GOMBE,DUKKU,YADO PRIMARY SCHOOL,10.7318,10.88,WAZIRI SOUTH,YADO,1160410146,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,52,19,71
GOMBE,DUKKU,YELWAN MALUMU,11.050574,10.804978,,"ALONG MALALA ZAUNE ROAD, YELWAN MALUMU",1160410147,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,150,100,250
GOMBE,DUKKU,YOLE PRIMARY SCHOOL,10.828214,10.6493,GOMBE ABBA,YOLE,1160410148,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,152,97,249
GOMBE,DUKKU,ZANGE PRIMARY SCHOOL,10.55,10.77,ZANGE WARD,UNGUWAN MADAKI OPPOSITE HAKIMI PALACE ZANGE,1160410149,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,Yes,Yes,2020/2021,111,71,182
GOMBE,DUKKU,ZANGALA,,,ZANGE WARD,ZANGALA,1160410150,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,106,91,197
GOMBE,DUKKU,ZAUNE PRIMARY SCHOOL,,,ZAUNE,"ALONG HASHIDU MALALA ROAD, ZAUNE",1160410151,Pre-Primary and Primary,Rural,Regular,No,Well,No Health facility,No,No,Yes,2020/2021,137,127,264
GOMBE,DUKKU,WURO TARA,,,GOMBE ABBA,WURO TARA,1160410152,Pre-Primary and Primary,Rural,Regular,No,Pipe borne Water,No Health facility,No,Yes,No,2020/2021,79,37,116
GOMBE,DUKKU,KOMBI DIZOJE PRIMARY SCHOOL,10.785,10.81,WAZIRI SOUTH,ALONG GOMBE- DUKKU ROAD,1160410158,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,53,49,102
GOMBE,DUKKU,HASHIDU NURSERY SCHOOL,10.89971,10.6528,ANGUWAR MADAKI,ALONG EMIR'S PALACE STREET HASHIDU,1160410159,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,No,No,2020/2021,55,75,130
GOMBE,DUKKU,NIGERIA KOREA MODEL PRIMARY SCHOOL DUKKU,10.821573,10.760617,WAZIRI SOUTH,"NO. I UP DARAZO ROAD OPPOSITE OLD SECRETERIAT  ROAD,  DUKKU",1160410161,Pre-Primary and Primary,Urban,Regular,No,Pipe borne Water,First Aid Kit,No,No,No,2020/2021,323,276,599
GOMBE,DUKKU,WANGI PRIMARY SCHOOL,10.2783572,10.7351728,ZANGE,DANBAZAU,1160410162,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,20,34,54
GOMBE,DUKKU,WOMEN EDUCATION CENTRE DUKKU,10.825338,10.76556,DUKKU SOUTH,SECTARIAT ROAD DUKKU,1160410163,Pre-Primary and Primary,Urban,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,42,40,82
GOMBE,DUKKU,KOLE PRIMARY SCHOOL,10.822939,10.772934,WURO TALE,ALONG DUKKU DOKORO ROAD,1160410164,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,Yes,2020/2021,145,124,269
GOMBE,DUKKU,ECCDE DUKKU CENTRAL,10.823866,10773984.0,WAZIRI NORTH,"NEAR EMIR'S PALACE, DUKKU",1160410166,Pre-Primary and Primary,Urban,Regular,No,Pipe borne Water,First Aid Kit,No,Yes,No,2020/2021,44,43,87
GOMBE,DUKKU,TUDUN WADA NURSERY SCHOOL DUKKU,10.819623,10.774638,WAZIRI NORTH,SUPER MARKET STREET NEAR NEPA  OFFICE DUKKU,1160410167,Pre-Primary and Primary,Urban,Regular,No,No Source of Safe Water,First Aid Kit,Yes,No,No,2020/2021,30,16,46
GOMBE,DUKKU,ADAMU SAMBO PRIMARY SCHOOL,10.82064,10.768597,WAZIRI SOUTH,SHAGARI STREET OPPOSITE FCMB BANK DUKKU BRANCH,1160410168,Pre-Primary and Primary,Urban,Regular,No,Other,No Health facility,No,Yes,No,2020/2021,173,151,324
GOMBE,DUKKU,WURO KOLON PRIMARY SCHOOL,10.7479,10.7719,WAZIRI SOUTH,WURO KOLON,1160410169,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,,No,No,2020/2021,38,51,89
GOMBE,DUKKU,DABEWO PRIMARY SCHOOL,10.7778435,10.6186617,GOMBE ABBA,ANGUWAN ARDO,1160410170,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,,No,No,2020/2021,134,75,209
GOMBE,DUKKU,WURO BEI PRIMARY SCHOOL,10.81741,10.62263,GOMBE ABBA,KOFAR JAURO WURO BEI,1160410171,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,88,77,165
GOMBE,DUKKU,DANBE DABE PRIMARY SCHOOL,10.649032,10.907844,ZANGE WARD,ALONG ZANGE WARD,1160410172,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,,No,No,2020/2021,104,60,164
GOMBE,DUKKU,JAMTAMIDA PRIMARY SCHOOL DUKKU,10.74277,10.84262,WAZIRI NORTH,JAMARI STREET,1160410173,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,,No,No,2020/2021,33,42,75
GOMBE,DUKKU,MALALA III PRIMARY SCHOOL,11.002787,10.747678,MALALA,MADAKI BABA GOJE STREET,1160410174,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,,No,No,2020/2021,45,43,88
GOMBE,DUKKU,FEDERAL LOWCOST PRIMARY SCHOOL DUKKU,10.8121,10.7809,WAZIRI NORTH,ALONG GOMBE ROAD DUKKU,1160410175,Pre-Primary and Primary,Urban,Regular,No,No Source of Safe Water,No Health facility,No,Yes,No,2020/2021,66,41,107
GOMBE,DUKKU,ECCD GONA DUKKU,10.81891,11.777222,DUKKU SOUTH,GONA QUATERS DUKKU,1160410176,Pre-Primary and Primary,Urban,Regular,No,No Source of Safe Water,First Aid Kit,No,No,No,2020/2021,39,51,90
GOMBE,DUKKU,JAURO GIDADO PRIMARY SCHOOL,10.887264,10.919293,WAZIRI NORTH,JAURO GIDADO,1160410177,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,55,25,80
GOMBE,DUKKU,WAJJURU PRIMARY SCHOOL,10.608512,10.87,ZANGE WARD,WAJJURU ALONG ZANGE ROAD,1160410178,Pre-Primary and Primary,Rural,Regular,No,Other,No Health facility,No,No,No,2020/2021,26,35,61
GOMBE,DUKKU,NAKAYA PRIMARY SCHOOL,10.784345,10.860554,WAZIRI SOUTH,ALONG BAJOGA ROAD DUKKU,1160410179,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,96,142,238
GOMBE,DUKKU,KOMBI BOZOM PRIMARY SCHOOL,10.473,10.49,WAZIRI SOTH,KOMBI BOZOM,1160410180,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,29,27,56
GOMBE,DUKKU,MAREWO PRIMARY SCHOOL,10.942995,10.669108,LAFIYA TALE,MAREWO,1160410181,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,80,37,117
GOMBE,DUKKU,BAKARI DUKKU PRIMARY SCHOOL,,,WAZIRI SOUTH,ALONG A.Y.U QUARTERS,1160410182,Pre-Primary and Primary,Urban,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,58,52,110
GOMBE,DUKKU,BAGUBA PRIMARY SCHOOL,10.804,10.803,WAZIRI,ALONG BAJOGA ROAD,1160410183,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,38,43,81
GOMBE,DUKKU,BAMBA PRIMARY SCHOOL,10.49175,10.472802,WAZIRI SOUTH,ALONG BAJOGA ASHAKA ROAD,1160410184,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,134,109,243
GOMBE,DUKKU,GAYE PRIMARY SCHOOL,10.922408,10.922408,WURO TALE,NEAR WURO TALE,1160410185,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,25,33,58
GOMBE,DUKKU,DUGGAL PRIMARY SCHOOL,10.584124,10.77069,ZANGE,ZANGE ROAD,1160410186,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,105,52,157
GOMBE,DUKKU,PALIGOCCI PRIMARY SCHOOL,10.72193,10.693141,ZANGE,ALONG ZANGE ROAD,1160410187,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,54,36,90
GOMBE,DUKKU,MALAM MANU PRIMARY SCHOOL,10.81,10.7739,DOKORO,NEAR DOKORO ROAD,1160410188,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,48,73,121
GOMBE,DUKKU,NYOLEL PRIMARY SCHOOL,10.807638,10.610983,GOMBE ABBA,GALE STREET,1160410189,Pre-Primary and Primary,Rural,Regular,No,Well,No Health facility,Yes,No,No,2020/2021,79,45,124
GOMBE,DUKKU,DU-BADA PRIMARY SCHOOL,10.585711,10.694451,ZANGE,DU-BADA,1160410190,Pre-Primary and Primary,Rural,Regular,No,Well,No Health facility,Yes,No,No,2020/2021,20,15,35
GOMBE,DUKKU,TAYA PRIMARY SCHOOL,10.48,10.892,ZANGE,TAYA,1160410191,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,Yes,2020/2021,15,27,42
GOMBE,DUKKU,PAUYA PRIMARY SCHOOL,10.428583,10.817985,ZANGE,NEAR ZANGE,1160410192,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,,No,Yes,2020/2021,42,31,73
GOMBE,DUKKU,BULBULWO PRIMARY SCHOOL,10.79612,10.63344,GOMBE ABBA,ALONG JAURO'S RESIDENCE BULBULWO,1160410193,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,45,50,95
GOMBE,DUKKU,TSANGAYARI PRIMARY SCHOOL,11.037521,10.721852,MALALA,TSANGAYARI ALONG ZAUNE ROAD,1160410194,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,69,51,120
GOMBE,DUKKU,DILARA PRIMARY SCHOOL,10.9,10.7,WAZIRI NORTH,ALONG DOKORO ROAD,1160410195,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,31,26,57
GOMBE,DUKKU,BELI KAHE PRIMARY SCHOOL,10.635922,10.983445,ZANGE,NEAR GOMBE DEGIZE,1160410196,Pre-Primary and Primary,Rural,Regular,Yes,No Source of Safe Water,No Health facility,,Yes,Yes,2020/2021,65,70,135
GOMBE,DUKKU,BAYAN DUTSE PRIMARY SCHOOL,,,GOMBE ABBA,ALONG YOLE ROAD GOMBE ABBA,1160410197,Pre-Primary and Primary,Rural,Regular,No,Borehole,No Health facility,No,No,No,2020/2021,100,94,194
GOMBE,DUKKU,BAGADAZAN FULANI,10.549313,10.883118,ZANGE,ALONG BOZONSHILWA ROAD,1160410198,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,60,65,125
GOMBE,DUKKU,DANKIJE PRIMARY SCHOOL,10.82213,10.994403,WAZIRI NORTH,ALONG BAJOGA ROAD,1160410199,Pre-Primary and Primary,Rural,Nomadic (Migrants),No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,43,58,101
GOMBE,DUKKU,GOMBE DEGIZE PRIMARY SCHOOL,10.3918,10.5919,WAZIRI SOUTH,ALONG GOMBE ROAD,1160410200,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,Yes,2020/2021,79,44,123
GOMBE,DUKKU,ECCDE SHABEWA NURSERY SCHOOL,10.80524,10.77154,DUKKU SOUTH,ALONG ALKALERI ROAD,1160410201,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,6,19,25
GOMBE,DUKKU,WURO FUNA PRIMARY SCHOOL,10.52,10.67,ZANGE,NEAR JAURO'S HOUSE,1160410202,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,,No,No,2020/2021,35,30,65
GOMBE,DUKKU,GJSS LAFIYA MAGAJI,11.005,10.745,LAFIYA TALE,UP MALALA ROAD LAFIYA,1160420001,Junior Secondary,Rural,Regular,No,No Source of Safe Water,No Health facility,,Yes,No,2020/2021,75,14,89
GOMBE,DUKKU,GJSS KUNDE,10.425151,10314624.0,KUNDE,"OPPOSITE BOHOLE ALONG ZEGO ROAD, BAWA ZEGO",1160420002,Junior Secondary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,58,24,82
GOMBE,DUKKU,GJSS ZAUNE,11.05,10.839,,ALONG HASHIDU MALALA ROAD,1160420003,Junior Secondary,Rural,Regular,No,No Source of Safe Water,No Health facility,,Yes,Yes,2020/2021,51,25,76
GOMBE,DUKKU,GJSS DOKORO,1100390.0,1083411.0,JAMARI WARD,ALONG DOKORO/JAMARI ROAD,1160420004,Junior Secondary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,Yes,Yes,2020/2021,56,23,79
GOMBE,DUKKU,GJSS MANGA,10.805133,10.769884,WAZIRI NORTH,"TUDUN WADA DAURAWA QUATERS, DUKKU",1160420005,Junior Secondary,Urban,Regular,Yes,No Source of Safe Water,First Aid Kit,No,Yes,No,2020/2021,78,22,100
GOMBE,DUKKU,GJSS KALAM,10.94,10.7,WURO TALE,WURO TALE GABCI YARI ROAD,1160420006,Junior Secondary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,27,52,79
GOMBE,DUKKU,GJSS S/GARIN ADUWA,11.084111,11.00925,JAMARI WARD,"ALONG EMIRS PALACE, OPPOSITE MATERNITY CLINIC.",1160420007,Junior Secondary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,No,No,2020/2021,49,38,87
GOMBE,DUKKU,GJSS JARKUM DUKKU,10.78755,10.891328,WAZIRI NORTH,ALONG BAJOGA ROAD,1160420008,Junior Secondary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,47,57,104
GOMBE,DUKKU,GJSS ZANGE DUKKU,10.55,10.7769,ZANGE WARD,"ANGUWAN MADAKI, OPPOSITE HAKIMI'S PALACE",1160420009,Junior Secondary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,Yes,2020/2021,38,28,66
GOMBE,DUKKU,GJSS GOMBE ABBA,10.49,10.36,GOMBE ABBA,GOMBE ABBA VILLAGE,1160420011,Junior Secondary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,No,Yes,2020/2021,101,51,152
GOMBE,DUKKU,GJSS SHABEWA,10.8,10.77,WAZIRI SOUTH,ALONG TAMUSA GUEST HOUSE ROAD DUKKU,1160420012,Junior Secondary,Urban,Regular,No,No Source of Safe Water,No Health facility,,No,No,2020/2021,31,34,65
GOMBE,DUKKU,GJSS WURO TALE,11.005,10.74,WURO TALE,ALONG KALAM ROAD,1160420013,Junior Secondary,Rural,Regular,Yes,No Source of Safe Water,No Health facility,,Yes,Yes,2020/2021,55,30,85
GOMBE,DUKKU,GJSS MALALA,11.006245,10.7425,,ALONG HASHIDU ROAD ZAUNE ROAD,1160420014,Junior Secondary,Rural,Regular,No,Well,First Aid Kit,No,No,Yes,2020/2021,269,153,422
GOMBE,DUKKU,GJSS HASHIDU (GDSS),10.71156,10.647486,HASHIDU,"HASHIDU, ALONG MALALA ROAD",1160420015,Junior Secondary,Rural,Regular,No,Borehole,First Aid Kit,No,No,Yes,2020/2021,183,160,343
GOMBE,DUKKU,GJSS BOZONSHILWA,10.455,10.4887,WAZIRI SOUTH,ALONG GOMBE MAIN ROAD BOZONSHILWA,1160420016,Junior Secondary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,No,No,2020/2021,35,8,43
GOMBE,DUKKU,GJSS DUKKU CENTRAL (GDSS),,,WAZIRI NORTH,ALONG EMIRS PALACE,1160420017,Junior Secondary,Urban,Regular,No,Other,First Aid Kit,No,No,No,2020/2021,548,417,965
GOMBE,DUKKU,GJSS GONA DUKKU,10.819455,10.77123,WAZIRI SOUTH,GONA STREET,1160420018,Junior Secondary,Urban,Regular,No,Other,First Aid Kit,No,No,No,2020/2021,19,7,26
GOMBE,DUKKU,GJSS DUKKU WEST (GDSS),10.491559,10.454796,WAZIRI SOUTH,ALONG GOMBE ROAD DUKKU,1160420019,Junior Secondary,Urban,Regular,No,No Source of Safe Water,First Aid Kit,No,Yes,No,2020/2021,202,156,358
GOMBE,DUKKU,GJSS MAYO LAMIDO,10.896605,10.653268,WURO TALE,ALONG MAYO MADAKI ROAD,1160420020,Junior Secondary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,Yes,2020/2021,49,15,64
GOMBE,DUKKU,GOVERNMENT JUNIOR SECONDARY SCHOOL BURARI,11.06884,10.726857,MALALA,ALONG UNGUWAN SAJE,1160420022,Junior Secondary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,Yes,Yes,2020/2021,21,27,48
GOMBE,DUKKU,GOVERNMENT JUNIOR SECONDARY SCHOOL WURO TARA,10.818181,10.77081,GOMBE ABBA,"ALONG GOMBE ABBA ROAD, DUKKU",1160420024,Junior Secondary,Rural,Regular,No,Pipe borne Water,No Health facility,No,Yes,No,2020/2021,27,10,37
GOMBE,DUKKU,GOVERNMENT JUNIOR SECONDARY SCHOOL GALE,10.82704,10.66832,GOMBE ABBA,GALE GOMBE ABBA,1160420025,Junior Secondary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,Yes,No,2020/2021,41,23,64
GOMBE,DUKKU,GOVERNMENT JUNIOR SECONDARY SCHOOL JAMARI,11.048238,10.931471,JAMARI WARD,JAMARI,1160420026,Junior Secondary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,Yes,2020/2021,49,21,70
GOMBE,DUKKU,GOVERNMENT JUNIOR SECONDARY SCHOOL JOMBO,10.683271,10.75963,ZANGE WARD,NEAR DISPENSARY JOMBO VILLAGE,1160420027,Junior Secondary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,32,2,34
GOMBE,DUKKU,GJSS YOLE,10.555555,10.633205,GOMBE ABBA,OPPOSITE DISPENSARY YOLE,1160420028,Junior Secondary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,Yes,Yes,Yes,2020/2021,43,14,57
GOMBE,DUKKU,GJSS BAWA ZEGO,10.413655,10.301074,KUNDE,ALONG GOMBE ABBA ALKALERI STREET,1160420029,Junior Secondary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,Yes,No,2020/2021,28,47,75
GOMBE,DUKKU,GJSS MALALAYEL,10.730654,10.866789,WAZIRI SOUTH,ALONG GOMBE ROAD,1160420030,Junior Secondary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,Yes,No,2020/2021,80,2,82
GOMBE,DUKKU,GJSS DUKKU FAMILY SUPPORT,,,WAZIRI SOUTH,ALONG A.Y.U,1160420031,Junior Secondary,Urban,Regular,No,No Source of Safe Water,No Health facility,No,Yes,No,2020/2021,11,15,26
GOMBE,DUKKU,GJSS DUKKU MODEL,,,WAZIRI SOUTH,ALONG GOMBE ROAD,1160420032,Junior Secondary,Urban,Regular,No,,,,Yes,No,2020/2021,27,21,48
