state,lga,name_school,latitude_north,longitude_east,ward,number_and_street,code_school,name_type_sector,name_type_location,name_type_school,shift_system_y_n,name_type_water_source,name_type_health_facility,any_classes_held_outside_y_n,shared_facilities_y_n,multi_grade_y_n,name_type_year,male_enrol,female_enrol,total erlrolment
GOMBE,KWAMI,USMAN MEMORIAL PRIMARY SCHOOL,10.25,11.13,DOHO,UNGUWAR AJIYA,1160810129,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,82,74,156
GOMBE,KWAMI,SHANI TERA PRIMARY AND CBECC,10.354713,11.284836,DUKUL,SHANI-TERA,1160810130,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,Yes,2020/2021,187,85,272
GOMBE,KWAMI,DOGON LAYI PRIMARY,10.48259,11.30361,DUKUL,NEAR MALLERI,1160810131,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,Yes,2020/2021,70,43,113
GOMBE,KWAMI,DUNDADU PRIMARY,,,DUKUL,DUNDADU,1160810132,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,Yes,2020/2021,125,35,160
GOMBE,KWAMI,JAMTARI NOMADIC,10.25385,11.22293,DABAN FULANI,JAMTARI,1160810133,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,,No,No,2020/2021,34,48,82
GOMBE,KWAMI,BAGADU PRIMARY,10.372888,11.225795,DUKUL,BAGADU,1160810134,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,231,89,320
GOMBE,KWAMI,JAURO YAYA BAGGOGO  PRIMARY SCHOOL,10.3,11.22,DUKUL,NEAR DUKUL,1160810135,Pre-Primary and Primary,Rural,Regular,No,Borehole,First Aid Kit,No,No,No,2020/2021,284,150,434
GOMBE,KWAMI,NJOKIRE PRIMARY,10.48767,11.27802,DUKUL,NEAR MALLERI CATTLE MARKET,1160810136,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,165,99,264
GOMBE,KWAMI,BURA BUNGA PRIMARY SCHOOL,10.5357,10.9514,BOJUDE,"LAYIN SARKI BURA BUNGA, BOJUDE",1160810137,Pre-Primary and Primary,Rural,Regular,No,Well,No Health facility,Yes,No,No,2020/2021,97,59,156
GOMBE,KWAMI,BEMI PRIMARY SCHOOL,10.3691,11.00031,KOMPULATA,ALONG MATERNITY ABUJA BULA,1160810138,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,128,73,201
GOMBE,KWAMI,GADO PRIMARY SCHOOL,10.5325,10.9463,BOJUDE,DUKKU ROAD BOJUDE,1160810139,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,85,70,155
GOMBE,KWAMI,BULAMA DAUDA PRIMARY SCHOOL,10.4759,11.0963,GADAM,BEHIND OVER HEAD TANK GADAM,1160810141,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,,No,No,2020/2021,212,191,403
GOMBE,KWAMI,MADAKI NASARAWO NURSERY AND PRIMARY SCHOOL,10.4724,11.0987,GADAM,,1160810142,Pre-Primary and Primary,Rural,Regular,Yes,No Source of Safe Water,No Health facility,Yes,Yes,No,2020/2021,115,98,213
GOMBE,KWAMI,DUGGE PRIMARY,10.32815,11.05815,KOMPULATA,SHONGO SARKIN YAKI ROAD,1160810143,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,108,68,176
GOMBE,KWAMI,JAURO GAMBO EAST PRIMARY SCHOOL,10.48335,11.30458,JURARA,ALONG JURARA ROAD,1160810145,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,No,Yes,2020/2021,118,75,193
GOMBE,KWAMI,GARIN MALLAM YAUTA PRIMARY SCHOOL,10.36006,11.06439,KUMO WEST,NORTH OF MAIGANGA,1160810147,Pre-Primary and Primary,Rural,Regular,No,Well,No Health facility,No,No,Yes,2020/2021,92,81,173
GOMBE,KWAMI,WURO ANCHAU PRIMARY SCHOOL,105532.0,110107.0,BOJUDE,KOFAN JAURO HAMMAYYO,1160810148,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,No,No,2020/2021,64,57,121
GOMBE,KWAMI,PILAM JAURO IDI NOMADIC PRIMARY SCHOOL,10.470077,11.313038,MALLAM SIDI,,1160810150,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,143,109,252
GOMBE,KWAMI,KONKIYEL JAURO YAYA BAGOGGO PRIMARY SCHOOL,,,DUKUL,ALONG BAJOGA ROAD,1160810151,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,Yes,2020/2021,166,91,257
GOMBE,KWAMI,NGAJI DAWO EAST PRIMARY SCHOOL,,,GADAM,ALONG MALLAM SIDI/ GADAM UNTIRED ROAD,1160810152,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,Yes,2020/2021,104,73,177
GOMBE,KWAMI,ZAIGO PRIMARY SCHOOL,10.46055,11.94882,BOJUDE,ZAIGO,1160810153,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,,No,No,2020/2021,69,63,132
GOMBE,KWAMI,WURO BAPPATE PRIMARY SCHOOL,10.37132,10.9873,KWAMI,ABUJA VILLAGE ROAD,1160810155,Pre-Primary and Primary,Rural,Regular,No,Well,No Health facility,No,No,No,2020/2021,75,55,130
GOMBE,KWAMI,SHEL SHEL PRIMARY SCHOOL,,,KWAMI,SHEL SHEL VILLAGE,1160810156,Pre-Primary and Primary,Rural,Regular,Yes,No Source of Safe Water,First Aid Kit,No,No,No,2020/2021,92,75,167
GOMBE,KWAMI,SABON KAURA PRIMARY SCHOOL KWAMI,10.40282,11.09458,KWAMI,SABON KAURA,1160810157,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,11,23,34
GOMBE,KWAMI,BAKOSHI PRIMARY SCHOOL,,,KWAMI,BAKOSHI,1160810158,Pre-Primary and Primary,Rural,Nomadic (Migrants),No,No Source of Safe Water,No Health facility,,No,No,2020/2021,64,23,87
GOMBE,KWAMI,SHALA PRIMARY SCHOOL,1045050.0,1127621.0,MALAM SIDI,SHALA,1160810159,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,No,No,2020/2021,74,101,175
GOMBE,KWAMI,WURO BUNDU PRIMARY SCHOOL,10.37886,11.17768,KWAMI,NEAR THE VILLAGE HEAD HOUSE,1160810160,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,No Health facility,Yes,No,No,2020/2021,125,68,193
GOMBE,KWAMI,WALIN KWAMI NURSERY AND PRIMARY SCHOOL KWAMI,10.38122,11.09076,KWAMI,KOMFULATA ROAD,1160810161,Pre-Primary and Primary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,Yes,No,No,2020/2021,190,227,417
GOMBE,KWAMI,JAURO MUSA PRIMARY SCHOOL,10.39122,10.99961,KUMFULATA,JAURO MUSA,1160810162,Pre-Primary and Primary,Urban,Regular,No,No Source of Safe Water,First Aid Kit,Yes,No,No,2020/2021,103,103,206
GOMBE,KWAMI,GJSS KWAMI,10.38621,11.10182,KWAMI,OLD M/SIDI ROAD  KWAMI WARD,1160820001,Junior Secondary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,Yes,No,2020/2021,299,269,568
GOMBE,KWAMI,GJSS DIRRI,10.5386,10.963,BOJUDE,,1160820002,Junior Secondary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,Yes,Yes,2020/2021,40,19,59
GOMBE,KWAMI,GJSS NAHUTA,1041005.0,1130066.0,KWAMI,WE ENTER NAHUTA THROUGH GERKWAMI BRANCHING GOMBE BAJOGA ROAD,1160820003,Junior Secondary,Rural,Regular,No,Well,First Aid Kit,No,Yes,Yes,2020/2021,24,14,38
GOMBE,KWAMI,GJSS TITI,10.352729,11.22604,KWAMI,GERKWAMI STREET,1160820004,Junior Secondary,Rural,Regular,No,Borehole,First Aid Kit,No,Yes,No,2020/2021,46,16,62
GOMBE,KWAMI,GJSS G/SARKIN NOMA,10.378236,10.978768,KOMFULATA,,1160820005,Junior Secondary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,Yes,No,Yes,2020/2021,38,32,70
GOMBE,KWAMI,GJSS NGAJI BAUCHI,,,DUKUL,,1160820006,Junior Secondary,Rural,Regular,No,No Source of Safe Water,No Health facility,,Yes,No,2020/2021,50,14,64
GOMBE,KWAMI,GJSS JAMJI,10.38695,10.88711,KOMFULATA,UNGUWAN RIMI JAMJI,1160820007,Junior Secondary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,Yes,Yes,2020/2021,30,15,45
GOMBE,KWAMI,GJSS GERKWAMI,10.326597,11.272649,KWAMI,,1160820008,Junior Secondary,Rural,Regular,No,Borehole,First Aid Kit,No,No,Yes,2020/2021,108,24,132
GOMBE,KWAMI,GJSS ZANGOMAN GUBDO,,,DOHO,MADUKEL LUMI ROAD,1160820009,Junior Secondary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,No,No,2020/2021,15,5,20
GOMBE,KWAMI,GJSS KOMFULATA (GDJSS),10.38035,11.04927,KOMFULATA,ALONE KWAMI ABUJA BOMALA ROAD ON THE LEFT HANDSIDE,1160820010,Junior Secondary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,Yes,Yes,2020/2021,217,75,292
GOMBE,KWAMI,GJSS SHONGO S/YAKI,,,KOMFULATA,OFF DKKU BYPASS ROAD NEAR FEDERAL HOUSING ESTATE,1160820011,Junior Secondary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,Yes,No,2020/2021,94,18,112
GOMBE,KWAMI,GJSS KUFAYI,1033078.0,1115628.0,KWAMI,,1160820012,Junior Secondary,Rural,Regular,No,Borehole,First Aid Kit,No,Yes,No,2020/2021,49,0,49
GOMBE,KWAMI,GJSS DUKUL,10.36978,11.224303,DUKUL,ALONG ASHAKA ROARD,1160820013,Junior Secondary,Rural,Regular,No,Well,First Aid Kit,No,Yes,No,2020/2021,150,66,216
GOMBE,KWAMI,GJSS JURARA,10.57626,11.37206,JURARA,ALONG DABA FULANI ROAD,1160820014,Junior Secondary,Rural,Regular,No,Well,No Health facility,No,Yes,Yes,2020/2021,90,5,95
GOMBE,KWAMI,GJSS MALLERI,10.45567,11.25553,MALLERI,DISTRICT HEAD DRIVE,1160820015,Junior Secondary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,Yes,No,2020/2021,82,29,111
GOMBE,KWAMI,GJSS TAPPI,10.49698,11.0583,GADAM,,1160820016,Junior Secondary,Rural,Regular,No,Well,First Aid Kit,No,Yes,No,2020/2021,100,43,143
GOMBE,KWAMI,GJSS DOHO,,,DOHO,ALONG ASHAKA ROAD,1160820017,Junior Secondary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,No,Yes,2020/2021,149,147,296
GOMBE,KWAMI,GJSS BOMALA BULA BARDE,,,KWAMI,ALONG JAMJI UNTIRED ROAD,1160820018,Junior Secondary,Rural,Regular,No,Borehole,First Aid Kit,No,No,Yes,2020/2021,241,75,316
GOMBE,KWAMI,GJSS DABAN FULANI,,,DABAN FULANI,ALOND DISTRICT HEAD DRIVE,1160820019,Junior Secondary,Rural,Regular,No,Borehole,First Aid Kit,No,Yes,No,2020/2021,195,63,258
GOMBE,KWAMI,GJSS GADAM,10.478601,11.096814,GADAM,"OPPOSITE PRIMARY HEALTH CARE, ALONG DUKKU ROAD GADAM",1160820020,Junior Secondary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,No,No,2020/2021,361,350,711
GOMBE,KWAMI,GJSS M/SIDI CENTRAL,10.47293,11.29689,MALAM SIDI,ALONG ASHAKA ROAD,1160820021,Junior Secondary,Urban,Regular,No,Borehole,First Aid Kit,No,Yes,No,2020/2021,114,80,194
GOMBE,KWAMI,GJSS ELF BOJUDE,10.540178,11.022674,BOJUDA,ALONG GOMBE DUKKU ROAD,1160820022,Junior Secondary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,Yes,Yes,2020/2021,416,293,709
GOMBE,KWAMI,GOVT JUNIOR SECONDARY SCHOOL WURO JABE,10.397752,11.224891,DABAN FULANI,"BAURE GAJI, BAUCHI ROAD",1160820023,Junior Secondary,Rural,Regular,No,Borehole,First Aid Kit,No,Yes,Yes,2020/2021,80,32,112
GOMBE,KWAMI,GJSS IDI BOJUDE,,,BOJUDE,BEHIND EMIRS PALACE BOJUDE,1160820024,Junior Secondary,Rural,Regular,No,Borehole,First Aid Kit,No,Yes,No,2020/2021,51,49,100
GOMBE,KWAMI,GCDSS BOJUDE,10.555614,11.020242,BOJUDE,ALONG DUKKU ROAD,1160830001,Senior Secondary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,No,No,2020/2021,500,332,832
GOMBE,KWAMI,GDSS KOMFULATA,,,KOMFULATA,ALONG ABUJA BULA ROAD KWAMI KWAMI LGA,1160830002,Senior Secondary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,Yes,Yes,2020/2021,194,63,257
GOMBE,KWAMI,GDSS D/FULANI,10.25132,11.22549,DABANFULANI,SOUTHERN PART OF DABAN FULANI,1160830003,Senior Secondary,Rural,Regular,No,Borehole,First Aid Kit,No,Yes,Yes,2020/2021,140,47,187
GOMBE,KWAMI,GDSS GADAM,10.29,11.17,KWAMI,ALONG DUKKU ROAD GADAM,1160830004,Senior Secondary,Rural,Regular,No,Other,First Aid Kit,No,No,Yes,2020/2021,293,205,498
GOMBE,KWAMI,GSS MALAM SIDI,,,MALAM SIDI,ALONG ASHAKA ROAD,1160830005,Senior Secondary,Urban,Regular,No,Borehole,First Aid Kit,No,No,No,2020/2021,632,148,780
GOMBE,KWAMI,GDSS KWAMI,10232655.0,1154029.0,M/SIDI,ALONG DUKKU ROAD KWAMI,1160830006,Senior Secondary,Rural,Regular,No,No Source of Safe Water,First Aid Kit,No,No,Yes,2020/2021,374,252,626
GOMBE,KWAMI,GDSS GERKWAMI,,,KWAMI,ADJECENT DISPENSARY,1160830007,Senior Secondary,Rural,Regular,No,Borehole,First Aid Kit,No,No,Yes,2020/2021,87,9,96
GOMBE,KWAMI,GDSS DUKUL,10.36978,11.2247,DUKUL,ALONG ASHAKA ROAD,1160830008,Senior Secondary,Rural,Regular,No,Borehole,First Aid Kit,No,Yes,No,2020/2021,112,36,148
GOMBE,KWAMI,GDSS SHONGO SARKIN YAKI,10.2211,11.12735,KOMFULATA,OFF BYPASS NEAR FEDERAL HOUSING ESTATE,1160830009,Senior Secondary,Rural,Regular,No,No Source of Safe Water,No Health facility,No,Yes,Yes,2020/2021,82,20,102
GOMBE,KWAMI,GCDSS BOMALA BULA BARDE,10.27532,11.14882,KOMFULATA,ALONG BOMALA JAMJI UNTIRED ROAD,1160830010,Senior Secondary,Rural,Regular,No,Borehole,First Aid Kit,No,No,No,2020/2021,111,26,137
GOMBE,KWAMI,CONVENANT KIDS NURSERY PRIMARY SCHOOL,10.542648,11.027007,BOJUDE,BOJUDE,1160840001,Private Education,Rural,Regular,No,Other,First Aid Kit,,No,,2020/2021,32,48,80
GOMBE,KWAMI,BAITUL HIKMAH NURSERY AND PRIMARY SCHOOL,10.37762,11.10086,KWAMI,NEAR AUNI MUSA KWAMI PRIMARY SCHOOL,1160840002,Private Education,Rural,Regular,No,No Source of Safe Water,First Aid Kit,,No,,2020/2021,96,89,185
GOMBE,KWAMI,ASAS ISLAMIC COMMUNITY PRIMARY SCHOOL OF JIBWIS BOJUDE,10.544499,11.018456,BOJUDE,ZADAWA QUATERS BOJUDE,1160840003,Private Education,Rural,Regular,No,Well,First Aid Kit,,No,,2020/2021,139,120,259
GOMBE,KWAMI,ASAS NURSERY AND PRIMARY SCHOOL I,10.468,11.294,MALAM SIDI,AJIYA ABDULLAHI STREET,1160840004,Private Education,Urban,Regular,No,Other,First Aid Kit,,No,,2020/2021,176,146,322
GOMBE,KWAMI,BRIGHT FUTURE ACADEMY KWAMI TOWN,10.38553,11.10075,KWAMI,NEAR IDI PRAYING GROUND,1160840005,Private Education,Urban,Regular,No,No Source of Safe Water,First Aid Kit,,No,,2020/2021,58,48,106
GOMBE,KWAMI,DOHO COMMUNITY DAY SECONDARY SCHOOL,10.25,11.13,DOHO,DOHO ALONG ASHAKA,1160840006,Private Education,Rural,Regular,No,No Source of Safe Water,First Aid Kit,,No,,2020/2021,168,116,284
GOMBE,KWAMI,BRIGHT SUCCESS NURSERY AND PRIMARY SCHOOL,10.478601,11.096814,KWAMI,HADDO OLD MARKET,1160840007,Private Education,Rural,Regular,No,Borehole,First Aid Kit,,No,,2020/2021,30,42,72
GOMBE,KWAMI,BRIGHT WAY ACADEMY INTERNATIONAL  NURSERY AND PRIMARY,1046482.0,1129063.0,MALLAM SIDI,CHECHENIYA QUARTERS,1160840008,Private Education,Urban,Regular,No,Well,First Aid Kit,,No,,2020/2021,43,58,101
GOMBE,KWAMI,JIBWIS ISLAMIC SCIENCE SECONDARY SCHOOL,,,MALAM SIDI,NO. 18 MAI MUHAMMAD SIDDI STREET MALAM SIDI,1160840010,Private Education,Urban,Regular,No,Well,First Aid Kit,,No,,2020/2021,65,61,126
GOMBE,KWAMI,EXCELLENT GENERATION NURSERY PRIMARY SCHOOL,10.23387,11.55659,KWAMI,ANGUWAR IDI KWAMI,1160840011,Private Education,Rural,Regular,No,No Source of Safe Water,First Aid Kit,,No,,2020/2021,33,48,81
GOMBE,KWAMI,MADARASATUL DARUL QURAN GADAM,10.473,11.0951,KWAMI,GADAM,1160840013,Private Education,Rural,Regular,Yes,No Source of Safe Water,No Health facility,,No,,2020/2021,107,166,273
GOMBE,KWAMI,NURUDDEEN COLLEGE FOR ARABIC AND ISLAMIC STUDIES GARIN YAYAYI,,,KOMFULATA,ABUJA BULA STREET,1160840014,Private Education,Rural,Islamiyya integrated,No,Well,First Aid Kit,,No,,2020/2021,244,125,369
GOMBE,KWAMI,COMMUNITY DAY SECONDARY SCHOOL DOHO,,,DOHO,ALONG ASHAKA ROAD DOHO,1160840015,Private Education,Rural,Regular,No,No Source of Safe Water,First Aid Kit,,Yes,,2020/2021,168,116,284
GOMBE,KWAMI,GSTC KWAMI,10.234347,11.55028,KWAMI,ALONG DUKKU ROAD,1160850001,Science and Vocational,Rural,Science and Technology College,No,Pipe borne Water,Health Clinic,No,No,No,2020/2021,574,49,623
